NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Weblink,Weblink Justification,Waived,Modified Date
80025,"City of Loveland, Colorado",Full Reporter,Urban,MB,DO,https://www.lovgov.org/home/showpublisheddocument/60528/638463705101400000,,,2024-04-15
80026,City of St. George,Reduced Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-06-27
80028,Cache Valley Transit District,Full Reporter,Urban,MB,DO,https://www.mycvtdbus.org/gtfs,,,2024-04-18
80107,University of Montana,Full Reporter,Urban,MB,DO,https://passio3.com/montanau/passioTransit/gtfs/google_transit.zip,,,2023-12-28
80115,Prowers County,Rural Reporter,Rural,MB,DO,,,True,
80119,City of Black Hawk,Rural Reporter,Rural,MB,PT,https://data.trilliumtransit.com/gtfs/blackhawktramway-co-us/blackhawktramway-co-us.zip,,,2024-06-03
80121,Fremont County Association of Governments,Rural Reporter,Rural,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/6174/wrta_wy_gtfs.zip,,,2024-03-11
80140,University of Wyoming,Rural Reporter,Rural,MB,DO,,,True,
80150,Gunnison Valley Rural Transportation Authority,Rural Reporter,Rural,CB,PT,https://mjcaction.com/MJC_GTFS_Public/gunnisonrta_google_transit.zip,,,2024-04-08
80155,Eagle County,Rural Reporter,Rural,MB,DO,https://cms5.revize.com/revize/eagle/zip%20download/GTFS.zip,,,2024-07-02
80159,Mountain Express,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-04-12
80161,Summit County,Rural Reporter,Rural,CB,DO,https://data.trilliumtransit.com/gtfs/summitstage-co-us/summitstage-co-us.zip,,,2024-06-20
80161,Summit County,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/summitstage-co-us/summitstage-co-us.zip,,,2024-06-05
80169,Toole County,Rural Reporter,Rural,MB,DO,,,True,
80170,Town of Breckenridge,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-06-05
80174,Silver Bow County,Rural Reporter,Rural,MB,DO,http://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11487/butte-mt-us.zip,,,2023-12-06
80186,City of Steamboat Springs,Rural Reporter,Rural,CB,DO,https://data.trilliumtransit.com/gtfs/steamboatsprings-co-us/steamboatsprings-co-us.zip,,,2024-06-10
80186,City of Steamboat Springs,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/steamboatsprings-co-us/steamboatsprings-co-us.zip,,,2024-06-10
80188,Southern Teton Area Rapid Transit,Rural Reporter,Rural,MB,DO,https://gtfs.start.cadavl.com/START/GTFS/GTFS_START.zip,,,2024-01-22
80188,Southern Teton Area Rapid Transit,Rural Reporter,Rural,MB,DO,https://gtfs.start.cadavl.com/START/GTFS/GTFS_START.zip,,,2024-01-22
80188,Southern Teton Area Rapid Transit,Rural Reporter,Rural,MB,PT,https://gtfs.start.cadavl.com/START/GTFS/GTFS_START.zip,,,2024-03-12
80188,Southern Teton Area Rapid Transit,Rural Reporter,Rural,MB,PT,https://gtfs.start.cadavl.com/START/GTFS/GTFS_START.zip,,,2024-03-12
80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,Rural,CB,DO,https://data.trilliumtransit.com/gtfs/outrider-co-us/outrider-co-us.zip,,,2024-04-27
80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/roadrunnertransit-co-us/roadrunnertransit-co-us.zip,,,2024-04-27
80193,Senior Citizens Council,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/sheridan-wy-us/sheridan-wy-us.zip,,,2024-03-15
80204,Opportunity Link,Rural Reporter,Rural,MB,DO,,,True,
80206,City of Durango,Rural Reporter,Rural,MB,DO,https://www.durangoco.gov/DocumentCenter/View/17688/Durango-Transit-GTFS-Data,,,2024-05-08
80220,Flathead County ,Rural Reporter,Rural,MB,DO,,,True,
80221,Northeastern Colorado Association of Local Governments,Rural Reporter,Rural,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/10125/PE_GTFS.zip,,,2024-04-09
80235,"Human Resource Development Council District IX, Inc.",Reduced Reporter,Urban,MB,PT,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2023-12-04
80248,Cedar City ,Rural Reporter,Rural,MB,DO,https://www.cedarcity.org/DocumentCenter/View/1132/Map-and-Schedule-October-2018?bidId=,,True,2023-11-21
80255,Big Sky Transportation District,Rural Reporter,Rural,MB,PT,http://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11497/Skyline_GTFS.zip,,,2024-01-03
80256,Town of Mountain Village,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/sanmiguelcounty-co-us/sanmiguelcounty-co-us.zip,,,2024-04-29
80256,Town of Mountain Village,Rural Reporter,Rural,TR,DO,https://data.trilliumtransit.com/gtfs/sanmiguelcounty-co-us/sanmiguelcounty-co-us.zip,,,2024-04-29
80258,City of Glenwood Springs,Rural Reporter,Rural,MB,PT,https://data.trilliumtransit.com/gtfs/rfta-co-us/rfta-co-us.zip,,,2024-06-10
80260,Uintah Basin Association of Governments  ,Rural Reporter,Rural,MB,DO,https://www.ridebta.com/,,True,2023-11-16
80263,Town of Snowmass Village,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/snowmassvillagetransportation-co-us/snowmassvillagetransportation-co-us.zip,,,2024-06-20
80267,"Senior Resource Development Agency, Pueblo, Inc.",Reduced Reporter,Urban,MB,DO,,,True,
80275,City of Cripple Creek,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/cripplecreek-co-us/cripplecreek-co-us.zip,,,2024-04-21
80280,Archuleta County,Rural Reporter,Rural,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11523/met_gtfs.zip,,,2024-03-21
80284,Park City Municipal Corporation,Rural Reporter,Rural,MB,DO,https://go.parkcity.org/InfoPoint/gtfs-zip.ashx,,,2024-01-24
80289,Roaring Fork Transportation Authority,Rural Reporter,Rural,CB,DO,https://www.rfta.com/RFTAGTFSExport.zip,,,2024-04-17
80289,Roaring Fork Transportation Authority,Rural Reporter,Rural,MB,DO,https://www.rfta.com/RFTAGTFSExport.zip,,,2024-04-17
80289,Roaring Fork Transportation Authority,Rural Reporter,Rural,RB,DO,https://www.rfta.com/RFTAGTFSExport.zip,,,2024-04-17
80303,City of Minot ,Reduced Reporter,Urban,MB,DO,,,True,
88116,Northern Cheyenne Tribe,Reduced Reporter,Tribe,MB,DO,,,True,
88122,Oglala Sioux Tribe,Reduced Reporter,Tribe,MB,DO,,,True,
88134,Confederated Salish and Kootenai Tribes,Reduced Reporter,Tribe,CB,DO,,,True,
88164,Chippewa Cree Tribe,Reduced Reporter,Tribe,MB,DO,,,True,
88170,Fort Belknap Indian Community,Reduced Reporter,Tribe,MB,DO,,,True,
88188,Crow Tribe of Indians,Reduced Reporter,Tribe,MB,DO,,,True,
88194,Yankton Sioux Tribe,Reduced Reporter,Tribe,MB,DO,,,True,
88200,Ute Tribe,Reduced Reporter,Tribe,MB,DO,https://mjcaction.com/MJC_GTFS_Public/utetribe_gtfs.zip,,,2024-02-27
88215,"Montrose County Senior Citizens Transportation, Inc.",Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/allpointstransit-co-us/allpointstransit-co-us.zip,,,2024-06-10
88225,Town of Winter Park,Rural Reporter,Rural,CB,PT,https://data.trilliumtransit.com/gtfs/winterpark-co-us/winterpark-co-us.zip,,,2024-04-30
88225,Town of Winter Park,Rural Reporter,Rural,MB,PT,https://data.trilliumtransit.com/gtfs/winterpark-co-us/winterpark-co-us.zip,,,2024-04-30
88226,Town of Telluride,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/sanmiguelcounty-co-us/sanmiguelcounty-co-us.zip,,,2024-06-04
88228,Town of Avon,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/avon-co-us/avon-co-us.zip,,,2024-06-10
88230,Teller Senior Coalition,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/tsctransit-co-us/tsctransit-co-us.zip,,,2024-04-09
88239,High Valley Transit District,Rural Reporter,Rural,MB,PT,https://gtfs.remix.com/highvalleytransit_parkcity_ut_us.zip,,,2023-11-13
88281,Town of Estes Park,Rural Reporter,Rural,MB,PT,https://data.trilliumtransit.com/gtfs/estestransit-co-us/estestransit-co-us.zip,,,2024-04-17
88288,"Disability Services, Inc.",Reduced Reporter,Urban,MB,DO,https://data.trilliumtransit.com/gtfs/dsi-co-us/dsi-co-us.zip,,,2024-01-24
88293,Park County,Rural Reporter,Rural,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11888/ParkCountyGTFS.zip,,True,2024-08-29
88294,San Miguel Authority for Regional Transportation,Rural Reporter,Rural,CB,PT,https://data.trilliumtransit.com/gtfs/sanmiguelcounty-co-us/sanmiguelcounty-co-us.zip,,,2024-06-10
88294,San Miguel Authority for Regional Transportation,Rural Reporter,Rural,MB,PT,https://data.trilliumtransit.com/gtfs/sanmiguelcounty-co-us/sanmiguelcounty-co-us.zip,,,2024-06-04
88298,Town of Vail,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/vailtransit-co-us/vailtransit-co-us.zip,,,2024-04-16
88299,Clear Creek County,Rural Reporter,Rural,MB,DO,https://data.trilliumtransit.com/gtfs/clearcreek-co-us/clearcreek-co-us.zip,,,2024-04-16
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,CB,PT,http://data.trilliumtransit.com/gtfs/rtc-nv-us/rtc-nv-us.zip,,,2023-11-29
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,MB,PT,http://data.trilliumtransit.com/gtfs/rtc-nv-us/rtc-nv-us.zip,,,2023-08-31
90002,City and County of Honolulu,Full Reporter,Urban,HR,PT,https://www.thebus.org/transitdata/production/previous/,,,2023-10-31
90002,City and County of Honolulu,Full Reporter,Urban,MB,PT,https://www.thebus.org/transitdata/production/previous/,,,2023-10-31
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,HR,DO,https://www.bart.gov/dev/schedules/google_transit.zip,,,2023-12-08
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MG,PT,https://www.bart.gov/dev/schedules/google_transit.zip,,,2024-01-30
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,YR,DO,https://www.bart.gov/dev/schedules/google_transit.zip,,,2024-01-30
90004,Golden Empire Transit District,Full Reporter,Urban,MB,DO,http://eta.getbus.org/rtt/public/utility/gtfs.aspx,,,2023-11-21
90005,Navajo Nation,Reduced Reporter,Tribe,CB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/5372/Navajo_Transit_GTFS.zip,,,2024-04-11
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,CB,DO,https://scmtd.com/en/riders-guide/google-transit/gtfs-dev-data,,,2023-10-11
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,CB,DO,https://developer.scmetro.org/,,,2024-09-17
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,MB,DO,https://developer.scmetro.org/,,,2024-09-17
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,MB,DO,https://scmtd.com/en/riders-guide/google-transit/gtfs-dev-data,,,2023-10-11
90008,City of Santa Monica,Full Reporter,Urban,MB,DO,https://urldefense.com/v3/__https:/gtfs.bigbluebus.com/current.zip__;!!OfuUnHCITYtmmjM!pWXZlaTQ3PMFqmcrRdkXCHFcKQVHf0EOehsKhi0QkbtB4wh4joUFFpIfaJTuyj7nnfc79cSrvcFjyJJBH20jCzZZcxX2lo4UP6LVpD3I5Mc$,,,2024-02-27
90009,San Mateo County Transit District,Full Reporter,Urban,MB,DO,https://www.samtrans.com/samtrans/Assets/GTFS/samtrans/ST-GTFS.zip,,,2024-04-05
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,https://www.samtrans.com/samtrans/Assets/GTFS/samtrans/ST-GTFS.zip,,,2024-04-05
90010,City of Torrance,Full Reporter,Urban,MB,DO,https://transit.torranceca.gov/gtfs_feed,,,2024-04-23
90011,Reno-Sparks Indian Colony,Reduced Reporter,Tribe,MB,DO,,,True,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,CB,DO,https://sanjoaquinrtd.com/RTD-GTFS/RTD-GTFS.zip,,,2024-04-02
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,DO,https://sanjoaquinrtd.com/RTD-GTFS/RTD-GTFS.zip,,,2024-04-02
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,HR,DO,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,LR,DO,https://gtfs.vta.org/gtfs_vta.zip,,,2023-12-13
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,DO,https://gtfs.vta.org/gtfs_vta.zip,,,2023-12-13
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,PT,https://gtfs.vta.org/gtfs_vta.zip,,,2024-01-11
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,CB,DO,https://api.actransit.org/transit/gtfs/download/?token=796E1570CBFE849ABD7CF553177313CB,,,2023-11-16
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,DO,https://api.actransit.org/transit/gtfs/download/?token=796E1570CBFE849ABD7CF553177313CB,,,2023-10-26
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,PT,https://api.actransit.org/transit/gtfs/download/?token=796E1570CBFE849ABD7CF553177313CB,,,2023-11-16
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,RB,DO,https://api.actransit.org/transit/gtfs/download/?token=796E1570CBFE849ABD7CF553177313CB,,,2023-11-16
90015,City and County of San Francisco,Full Reporter,Urban,CC,DO,http://gtfs.sfmta.com/transitdata/google_transit.zip,,,2024-02-06
90015,City and County of San Francisco,Full Reporter,Urban,LR,DO,http://gtfs.sfmta.com/transitdata/google_transit.zip,,,2024-02-06
90015,City and County of San Francisco,Full Reporter,Urban,MB,DO,http://gtfs.sfmta.com/transitdata/google_transit.zip,,,2024-02-06
90015,City and County of San Francisco,Full Reporter,Urban,SR,DO,http://gtfs.sfmta.com/transitdata/google_transit.zip,,,2024-02-06
90015,City and County of San Francisco,Full Reporter,Urban,TB,DO,http://gtfs.sfmta.com/transitdata/google_transit.zip,,,2024-02-06
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,FB,DO,https://realtime.goldengate.org/gtfsstatic/GTFSTransitData.zip,,,2024-01-02
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,MB,DO,https://realtime.goldengate.org/gtfsstatic/GTFSTransitData.zip,,,2024-01-02
90017,City of Santa Rosa,Full Reporter,Urban,MB,DO,https://santarosa.syncromatics.com/gtfs,,,2023-10-03
90017,City of Santa Rosa,Full Reporter,Urban,MB,PT,https://santarosa.syncromatics.com/gtfs,,,2024-01-18
90019,Sacramento Regional Transit District,Full Reporter,Urban,LR,DO,https://iportal.sacrt.com/gtfs/SRTD/google_transit.zip,,,2024-02-26
90019,Sacramento Regional Transit District,Full Reporter,Urban,MB,DO,https://elkgrovetransit.com/gtfs,,,2024-02-26
90019,Sacramento Regional Transit District,Full Reporter,Urban,MB,DO,https://iportal.sacrt.com/gtfs/SRTD/google_transit.zip,,,2024-02-26
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,MB,DO,https://www.sbmtd.gov/google_transit/feed.zip,,,2023-11-09
90022,City of Norwalk ,Full Reporter,Urban,MB,DO,https://nts.rideralerts.com/infopoint/gtfs-zip.ashx,,,2023-12-18
90023,Long Beach Transit,Full Reporter,Urban,MB,DO,https://drive.google.com/uc?export=download&id=1869EVa1z6m_iD6QmvRXyTHtYiaSUBROl,,,2023-09-20
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,CB,PT,http://www.sdmts.com/google_transit_files/google_transit.zip,,,2023-11-20
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,LR,DO,http://www.sdmts.com/google_transit_files/google_transit.zip,,,2023-11-20
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,DO,http://www.sdmts.com/google_transit_files/google_transit.zip,,,2023-11-20
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,https://www.sdmts.com/google_transit_files/google_transit.zip,,,2024-09-26
90027,City of Fresno,Full Reporter,Urban,MB,DO,http://gis4u.fresno.gov/downloads/zip/fax_gtfs.zip,,,2023-11-21
90029,Omnitrans,Full Reporter,Urban,MB,DO,https://www.omnitrans.info/gis/Omnitrans_GTFS_August_2023.zip,,,2024-01-16
90029,Omnitrans,Full Reporter,Urban,MB,PT,https://www.omnitrans.info/gis/Omnitrans_GTFS_August_2023.zip,,,2024-01-16
90030,North County Transit District,Full Reporter,Urban,CR,DO,https://www.gonctd.com/google_transit.zip,,,2023-10-05
90030,North County Transit District,Full Reporter,Urban,MB,PT,https://www.gonctd.com/google_transit.zip,,,2023-10-05
90030,North County Transit District,Full Reporter,Urban,YR,DO,https://www.gonctd.com/google_transit.zip,,,2023-10-05
90031,Riverside Transit Agency,Full Reporter,Urban,CB,DO,https://www.riversidetransit.com/google_transit.zip,,,2023-10-06
90031,Riverside Transit Agency,Full Reporter,Urban,MB,DO,https://www.riversidetransit.com/google_transit.zip,,,2023-10-06
90031,Riverside Transit Agency,Full Reporter,Urban,MB,PT,https://www.riversidetransit.com/google_transit.zip,,,2023-10-06
90032,City of Phoenix,Full Reporter,Urban,MB,PT,https://www.phoenixopendata.com/dataset/valley-metro-bus-schedule/resource/28ccc0a5-49c8-495c-b91f-193de5ce2cb7,,,2023-12-14
90033,City of Tucson,Full Reporter,Urban,MB,PT,https://www.suntran.com/wp-content/uploads/2021/08/SunTranGTFS.zip,,,2023-12-19
90033,City of Tucson,Full Reporter,Urban,SR,PT,https://www.suntran.com/wp-content/uploads/2021/08/SunTranGTFS.zip,,,2023-12-19
90034,City of Glendale ,Full Reporter,Urban,MB,DO,https://www.phoenixopendata.com/dataset/3eae9a4a-98b9-40c8-8df7-8c00c1756235/resource/28ccc0a5-49c8-495c-b91f-193de5ce2cb7/download/googletransit.zip,,,2024-02-08
90035,Gold Coast Transit District,Full Reporter,Urban,MB,DO,https://www.gctd.org/wp-content/uploads/2021/06/GCTD_GTFS.zip,,,2024-03-18
90036,Orange County Transportation Authority,Full Reporter,Urban,MB,DO,https://www.octa.net/about/about-octa/open-data,,,2023-11-07
90036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT,https://www.octa.net/about/about-octa/open-data,,,2023-11-07
90036,Orange County Transportation Authority,Full Reporter,Urban,SR,PT,,,,
90039,City of Culver City,Full Reporter,Urban,MB,DO,https://www.culvercity.org/files/assets/public/v/15/documents/information-technology/maps/gtfsexport.zip,,,2024-04-22
90041,City of Montebello,Full Reporter,Urban,MB,DO,https://mbl.rideralerts.com/infopoint/gtfs-zip.ashx,,,2024-02-01
90042,City of Gardena,Full Reporter,Urban,MB,DO,https://ridegtrans.com/gtfs.zip,,,2023-11-14
90043,City of Commerce,Full Reporter,Urban,MB,DO,https://citycommbus.com/gtfs,,,2023-11-29
90044,City of Arcadia,Reduced Reporter,Urban,MB,PT,,,True,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT,https://developer.rtcsnv.com/transitData/google_transit.zip,,,2023-10-11
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT,https://developer.rtcsnv.com/transitData/google_transit.zip,,,2024-07-09
90050,City of Simi Valley,Reduced Reporter,Urban,MB,DO,http://data.trilliumtransit.com/gtfs/simivalley-ca-us/simivalley-ca-us.zip,,,2023-11-13
90052,City of Corona,Reduced Reporter,Urban,MB,PT,http://data.trilliumtransit.com/gtfs/corona-ca-us/,,,2023-11-30
90061,Yuba-Sutter Transit Authority,Reduced Reporter,Urban,CB,PT,http://data.trilliumtransit.com/gtfs/yubasutter-ca-us/yubasutter-ca-us.zip,,,2023-11-13
90061,Yuba-Sutter Transit Authority,Reduced Reporter,Urban,MB,PT,http://data.trilliumtransit.com/gtfs/yubasutter-ca-us/yubasutter-ca-us.zip,,,2023-11-13
90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,DO,https://www.mst.org/google/google_transit.zip,,,2023-11-17
90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT,https://www.mst.org/google/google_transit.zip,,,2023-11-17
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,DO,https://countyconnection.com/GTFS/google_transit.zip,,,2023-09-11
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,,,True,
90079,SunLine Transit Agency,Full Reporter,Urban,MB,DO,http://infopoint.sunline.org/InfoPoint/gtfs-zip.ashx,,,2023-12-12
90087,City of Santa Maria,Full Reporter,Urban,MB,PT,https://smat.tripshot.com/v1/gtfs.zip?regionId=CA558DDC-D7F2-4B48-9CAC-DEEA1134F820,,,2024-02-06
90088,Napa Valley Transportation Authority,Full Reporter,Urban,CB,PT,http://data.trilliumtransit.com/gtfs/vinetransit-ca-us/vinetransit-ca-us.zip,,,2023-12-01
90088,Napa Valley Transportation Authority,Full Reporter,Urban,MB,PT,http://data.trilliumtransit.com/gtfs/vinetransit-ca-us/vinetransit-ca-us.zip,,,2023-12-01
90089,County of Sonoma ,Full Reporter,Urban,MB,PT,http://data.trilliumtransit.com/gtfs/sonomacounty-ca-us/sonomacounty-ca-us.zip,,,2023-10-23
90090,Yolo County Transportation District,Full Reporter,Urban,MB,PT,https://yolobus.com/GTFS/,,,2024-04-12
90091,City of Visalia  ,Full Reporter,Urban,CB,PT,https://tularecog.org/tcag/data-gis-modeling/gtfs-data/visalia-transit-gtfs/,,,2023-12-18
90091,City of Visalia  ,Full Reporter,Urban,MB,PT,https://tularecog.org/tcag/data-gis-modeling/gtfs-data/visalia-transit-gtfs/,,,2023-12-06
90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT,https://data.trilliumtransit.com/gtfs/fairfield-ca-us/fairfield-ca-us.zip,,,2024-04-25
90093,Redding Area Bus Authority,Reduced Reporter,Urban,MB,PT,https://hosted-gtfs-feeds.s3.amazonaws.com/RABA/gtfs.zip,,,2024-02-02
90119,City of Laguna Beach,Reduced Reporter,Urban,MB,PT,https://data.trilliumtransit.com/gtfs/lagunabeach-ca-us/lagunabeach-ca-us.zip,,,2023-11-20
90121,Antelope Valley Transit Authority,Full Reporter,Urban,CB,PT,https://www.avta.com/userfiles/files/AVTA_GTFS.zip,,,2024-03-14
90121,Antelope Valley Transit Authority,Full Reporter,Urban,MB,PT,https://www.avta.com/gtfs.php,,,2023-10-17
90131,City of Scottsdale ,Full Reporter,Urban,MB,PT,https://www.phoenixopendata.com/dataset/3eae9a4a-98b9-40c8-8df7-8c00c1756235/resource/28ccc0a5-49c8-495c-b91f-193de5ce2cb7/download/googletransit.zip,,,2023-11-20
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,CR,PT,http://data.trilliumtransit.com/gtfs/caltrain-ca-us/caltrain-ca-us.zip,,,2023-11-17
90136,Regional Public Transportation Authority,Full Reporter,Urban,MB,PT,https://www.phoenixopendata.com/dataset/3eae9a4a-98b9-40c8-8df7-8c00c1756235/resource/28ccc0a5-49c8-495c-b91f-193de5ce2cb7/download/googletransit.zip,,,2023-10-23
90142,"University of California, Davis",Full Reporter,Urban,MB,DO,https://unitrans.ucdavis.edu/media/gtfs/Unitrans_GTFS.zip,,,2023-12-18
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,MB,PT,http://72.18.239.131:81/GTFS-Static/google_transit.zip,,,2023-11-13
90146,Foothill Transit,Full Reporter,Urban,MB,PT,https://foothilltransit.rideralerts.com/myStop/GTFS-Zip.ashx,,,2024-01-26
90147,City of Los Angeles,Full Reporter,Urban,CB,PT,https://ladotbus.com/gtfs,,,2024-03-20
90147,City of Los Angeles,Full Reporter,Urban,MB,PT,https://ladotbus.com/gtfs,,,2024-03-20
90148,Victor Valley Transit Authority,Full Reporter,Urban,CB,PT,https://api.transloc.com/gtfs/vvta.zip,,,2023-10-12
90148,Victor Valley Transit Authority,Full Reporter,Urban,MB,PT,https://api.transloc.com/gtfs/vvta.zip,,,2023-10-12
90149,City of Lompoc,Reduced Reporter,Urban,MB,PT,https://www.cityoflompoc.com/home/showpublisheddocument/29896/638136991952770000,,,2024-02-01
90151,Southern California Regional Rail Authority,Full Reporter,Urban,CR,PT,https://metrolinktrains.com/globalassets/about/gtfs/gtfs.zip,,,2024-02-08
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,HR,DO,https://gitlab.com/LACMTA/gtfs_rail/raw/master/gtfs_rail.zip,,,2023-10-05
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,LR,DO,https://gitlab.com/LACMTA/gtfs_rail/raw/master/gtfs_rail.zip,,,2023-10-05
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,MB,DO,https://gitlab.com/LACMTA/gtfs_bus/raw/master/gtfs_bus.zip,,,2023-10-05
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,MB,PT,https://gitlab.com/LACMTA/gtfs_bus/raw/master/gtfs_bus.zip,,,2023-10-05
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,RB,DO,https://gitlab.com/LACMTA/gtfs_bus/raw/master/gtfs_bus.zip,,,2023-12-15
90155,City of Vacaville,Reduced Reporter,Urban,MB,PT,https://data.trilliumtransit.com/gtfs/vacavillecitycoach-ca-us/vacavillecitycoach-ca-us.zip,,,2023-11-08
90156,City of San Luis Obispo,Full Reporter,Urban,MB,PT,https://app.mecatran.com/urb/ws/feed/c2l0ZT1zbG90cmFuc2l0O2NsaWVudD1zZWxmO2V4cGlyZT07dHlwZT1ndGZzO2tleT0zZTMwMzM1OTRiMTE2NzA0N2IxNjQwNjA0ZjQwMGMzMzdiM2E1MTQ0,,,2023-10-09
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,CB,PT,http://data.trilliumtransit.com/gtfs/westcat-ca-us/westcat-ca-us.zip,,,2023-11-29
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,http://data.trilliumtransit.com/gtfs/westcat-ca-us/westcat-ca-us.zip,,,2023-11-29
90161,City of Union City,Reduced Reporter,Urban,MB,PT,http://data.trilliumtransit.com/gtfs/unioncity-ca-us/unioncity-ca-us.zip,,,2023-12-02
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,http://rta.trideltatransit.com/rtt/public/resource/gtfs.zip,,,2023-10-06
90163,City of Camarillo,Reduced Reporter,Urban,MB,PT,https://govcbus.com/gtfs,,,2023-11-01
90164,Ventura County Transportation Commission,Full Reporter,Urban,CB,PT,https://www.goventura.org/wp-content/uploads/2023/10/VCTC-GTFS-8.21.23.zip,,,2023-10-11
90164,Ventura County Transportation Commission,Full Reporter,Urban,MB,PT,https://www.valleyexpressbus.org/wp-content/uploads/2023/10/valleyexpress-GTFS-08-16-23.zip,,,2023-10-11
90165,City of Thousand Oaks,Reduced Reporter,Urban,MB,PT,https://govcbus.com/gtfs,,,2024-03-14
90168,City of Roseville,Reduced Reporter,Urban,CB,PT,https://iportal.sacrt.com/gtfs/Roseville/google_transit.zip,,,2023-12-19
